Date,Count,Delta
2022/08/29,7606030,18811
2022/08/30,7623213,17183
2022/08/31,7639771,16558
2022/09/01,7658776,19005
2022/09/02,7677837,19061
2022/09/03,7696461,18624
2022/09/04,7715056,18595
2022/09/05,7734006,18950
2022/09/06,7752975,18969
2022/09/07,7771975,19000
2022/09/08,7791118,19143
2022/09/09,7810225,19107
2022/09/10,7828873,18648
2022/09/11,7847345,18472
2022/09/12,7866028,18683
2022/09/13,7885144,19116
2022/09/14,7904305,19161
2022/09/15,7921782,17477
2022/09/16,7940367,18585
2022/09/17,7959278,18911
2022/09/18,7977967,18689
2022/09/19,7996903,18936
2022/09/20,8016066,19163
2022/09/21,8035145,19079
2022/09/22,8044472,9327
2022/09/23,8061731,17259
2022/09/24,8080637,18906
2022/09/25,8099183,18546
2022/09/26,8118131,18948
2022/09/27,8125619,7488
2022/09/28,8132240,6621
2022/09/29,8151952,19712
2022/09/30,8171380,19428
2022/10/01,8190381,19001
2022/10/02,8200033,9652
2022/10/03,8207380,7347
2022/10/04,8214459,7079
2022/10/05,8221378,6919
2022/10/06,8228594,7216
2022/10/07,8235370,6776
2022/10/08,8251262,15892
2022/10/09,8267161,15899
2022/10/10,8283118,15957
2022/10/11,8291958,8840
2022/10/12,8311396,19438
2022/10/14,8340959,29563
2022/10/15,8358844,17885
2022/10/16,8377628,18784
2022/10/17,8396639,19011
2022/10/18,8416168,19529
2022/10/20,8454837,38669
2022/10/21,8474231,19394
2022/10/22,8493460,19229
2022/10/23,8512164,18704
2022/10/24,8531252,19088
2022/10/25,8539947,8695
2022/10/26,8558186,18239
2022/10/27,8577726,19540
2022/10/28,8597213,19487
2022/10/29,8616593,19380
2022/10/30,8635277,18684
2022/10/31,8654182,18905
2022/11/01,8673669,19487
2022/11/02,8693013,19344
2022/11/03,8712539,19526
2022/11/04,8732006,19467
2022/11/05,8751306,19300
2022/11/06,8770275,18969
2022/11/07,8789490,19215
2022/11/08,8809205,19715
2022/11/09,8829262,20057
2022/11/10,8849514,20252
2022/11/11,8869547,20033
2022/11/12,8889040,19493
2022/11/13,8908550,19510
2022/11/14,8928136,19586
2022/11/15,8948352,20216
2022/11/16,8968848,20496
2022/11/17,8989144,20296
2022/11/18,9009503,20359
2022/11/19,9029297,19794
2022/11/20,9049036,19739
2022/11/21,9069218,20182
2022/11/22,9089879,20661
2022/11/23,9110378,20499
2022/11/24,9130800,20422
2022/11/25,9150760,19960
2022/11/26,9170125,19365
2022/11/27,9189644,19519
2022/11/28,9209675,20031
2022/11/29,9229968,20293
2022/11/30,9250703,20735
2022/12/01,9270965,20262
2022/12/02,9291088,20123
2022/12/03,9311338,20250
2022/12/04,9330876,19538
2022/12/05,9348673,17797
2022/12/06,9368990,20317
2022/12/07,9389020,20030
2022/12/08,9408590,19570
2022/12/09,9429212,20622
2022/12/10,9448539,19327
2022/12/11,9468313,19774
2022/12/12,9488319,20006
2022/12/13,9509161,20842
2022/12/14,9529573,20412
2022/12/15,9544134,14561
2022/12/16,9561311,17177
2022/12/17,9581555,20244
2022/12/18,9600764,19209
2022/12/19,9620860,20096
2022/12/20,9640727,19867
2022/12/21,9661273,20546
2022/12/22,9681747,20474
2022/12/23,9702067,20320
2022/12/24,9721850,19783
2022/12/25,9741456,19606
2022/12/26,9761290,19834
2022/12/27,9781061,19771
2022/12/28,9800943,19882
2022/12/29,9820839,19896
2022/12/30,9840645,19806
2022/12/31,9860196,19551
2023/01/01,9879632,19436
2023/01/02,9899298,19666
2023/01/03,9919453,20155
2023/01/04,9939442,19989
2023/01/05,9959682,20240
2023/01/06,9979983,20301
2023/01/07,9999836,19853
2023/01/08,10019308,19472
2023/01/09,10039156,19848
2023/01/10,10064743,25587
2023/01/11,10090591,25848
2023/01/12,10115245,24654
2023/01/13,10139600,24355
2023/01/14,10165042,25442
2023/01/15,10190337,25295
2023/01/16,10216708,26371
2023/01/17,10246172,29464
2023/01/18,10277275,31103
2023/01/19,10308645,31370
2023/01/20,10339675,31030
2023/01/21,10370729,31054
2023/01/22,10401096,30367
2023/01/23,10431745,30649
2023/01/24,10463305,31560
2023/01/25,10494526,31221
2023/01/26,10525565,31039
2023/01/27,10555330,29765
2023/01/28,10582262,26932
2023/01/29,10608562,26300
2023/01/30,10634290,25728
2023/01/31,10663046,28756
2023/02/01,10692827,29781
2023/02/02,10722070,29243
2023/02/03,10752230,30160
2023/02/04,10782077,29847
2023/02/05,10815893,33816
2023/02/06,10849238,33345
2023/02/08,10906418,57180
2023/02/09,10937393,30975
2023/02/10,10970733,33340
2023/02/11,11008114,37381
2023/02/13,11076372,68258
2023/02/14,11108561,32189
2023/02/15,11141330,32769
2023/02/17,11202708,61378
2023/02/18,11232865,30157
2023/02/19,11264652,31787
2023/02/21,11328304,63652
2023/02/22,11359669,31365
2023/02/23,11390119,30450
2023/02/24,11420669,30550
2023/02/25,11451161,30492
2023/03/01,11571375,120214
2023/03/02,11600455,29080
2023/03/03,11630712,30257
2023/03/04,11661014,30302
2023/03/05,11691942,30928
2023/03/06,11719185,27243
2023/03/07,11738195,19010
2023/03/08,11765358,27163
2023/03/09,11791644,26286
2023/03/10,11817906,26262
2023/03/11,11845834,27928
2023/03/12,11873893,28059
2023/03/13,11901289,27396
2023/03/14,11927682,26393
2023/03/15,11953553,25871
2023/03/16,11980647,27094
2023/03/17,12007260,26613
2023/03/18,12024632,17372
2023/03/19,12042686,18054
2023/03/20,12060371,17685
2023/03/21,12078115,17744
2023/03/22,12096325,18210
2023/03/23,12113480,17155
2023/03/25,12147083,33603
2023/03/26,12164086,17003
2023/03/27,12181090,17004
2023/03/28,12198285,17195
2023/03/29,12215737,17452
2023/03/30,12233128,17391
2023/03/31,12250158,17030
2023/04/01,12266654,16496
2023/04/02,12283227,16573
2023/04/03,12300461,17234
2023/04/04,12317129,16668
2023/04/05,12333752,16623
2023/04/06,12350136,16384
2023/04/07,12366755,16619
2023/04/08,12382861,16106
2023/04/09,12399363,16502
2023/04/10,12415916,16553
2023/04/11,12432614,16698
2023/04/12,12449899,17285
2023/04/13,12467096,17197
2023/04/14,12483905,16809
2023/04/15,12493723,9818
2023/04/16,12508283,14560
2023/04/17,12525861,17578
2023/04/18,12536118,10257
2023/04/19,12549130,13012
2023/04/20,12560550,11420
2023/04/21,12578494,17944
2023/04/22,12596591,18097
2023/04/23,12614863,18272
2023/04/24,12632840,17977
2023/04/25,12651518,18678
2023/04/26,12670236,18718
2023/04/27,12691022,20786
2023/04/28,12713124,22102
2023/04/29,12734866,21742
2023/04/30,12756769,21903
2023/05/01,12777522,20753
2023/05/02,12799243,21721
2023/05/03,12821725,22482
2023/05/04,12842941,21216
2023/05/05,12863677,20736
2023/05/06,12884687,21010
2023/05/07,12905902,21215
2023/05/08,12927003,21101
2023/05/09,12948278,21275
2023/05/10,12968995,20717
2023/05/11,12990244,21249
2023/05/12,13011585,21341
2023/05/13,13032368,20783
2023/05/14,13052477,20109
2023/05/15,13071989,19512
2023/05/16,13091333,19344
2023/05/17,13111657,20324
2023/05/18,13131520,19863
2023/05/19,13150790,19270
2023/05/20,13168889,18099
2023/05/21,13187251,18362
2023/05/22,13205521,18270
2023/05/23,13224369,18848
2023/05/24,13243061,18692
2023/05/25,13261529,18468
2023/05/26,13279972,18443
2023/05/27,13298170,18198
2023/05/28,13316125,17955
2023/05/29,13334687,18562
2023/05/30,13353692,19005
2023/05/31,13377185,23493
2023/06/01,13407559,30374
2023/06/02,13438315,30756
2023/06/03,13468490,30175
2023/06/04,13498281,29791
2023/06/05,13528460,30179
2023/06/06,13559555,31095
2023/06/07,13589905,30350
2023/06/08,13621302,31397
2023/06/09,13652173,30871
2023/06/10,13682366,30193
2023/06/11,13711771,29405
2023/06/12,13741245,29474
2023/06/13,13770444,29199
2023/06/14,13800107,29663
2023/06/15,13829171,29064
2023/06/16,13844212,15041
2023/06/17,13866508,22296
2023/06/18,13891455,24947
2023/06/19,13916152,24697
2023/06/20,13942601,26449
2023/06/21,13970735,28134
2023/06/22,13999390,28655
2023/06/23,14032800,33410
2023/06/24,14067954,35154
2023/06/25,14102706,34752
2023/06/26,14137533,34827
2023/06/27,14172203,34670
2023/06/28,14206945,34742
2023/06/29,14227909,20964
2023/06/30,14258066,30157
2023/07/01,14289677,31611
2023/07/02,14321445,31768
2023/07/03,14354351,32906
2023/07/04,14385967,31616
2023/07/05,14418686,32719
2023/07/06,14451393,32707
2023/07/07,14483937,32544
2023/07/08,14516002,32065
2023/07/09,14546934,30932
2023/07/10,14577807,30873
2023/07/11,14609328,31521
2023/07/12,14640298,30970
2023/07/13,14669369,29071
2023/07/14,14697925,28556
2023/07/15,14724672,26747
2023/07/16,14750200,25528
2023/07/17,14775125,24925
2023/07/18,14804405,29280
2023/07/19,14833253,28848
2023/07/20,14860571,27318
2023/07/21,14889714,29143
2023/07/22,14921890,32176
2023/07/23,14953970,32080
2023/07/24,14986050,32080
2023/07/25,15018585,32535
2023/07/26,15050925,32340
2023/07/27,15083434,32509
2023/07/28,15124216,40782
2023/07/29,15172804,48588
2023/07/30,15221218,48414
2023/07/31,15269443,48225
2023/08/01,15314803,45360
2023/08/02,15359635,44832
2023/08/03,15407689,48054
2023/08/04,15458532,50843
2023/08/05,15509395,50863
2023/08/06,15559506,50111
2023/08/07,15607869,48363
2023/08/08,15655910,48041
2023/08/09,15705793,49883
2023/08/10,15749141,43348
2023/08/11,15798223,49082
2023/08/12,15847679,49456
2023/08/13,15899219,51540
2023/08/14,15951832,52613
2023/08/15,16001359,49527
2023/08/16,16050575,49216
2023/08/17,16100150,49575
2023/08/18,16150439,50289
2023/08/19,16201307,50868
2023/08/20,16252644,51337
2023/08/21,16304609,51965
2023/08/22,16355112,50503
2023/08/23,16404795,49683
2023/08/24,16455820,51025
2023/08/25,16513083,57263
2023/08/26,16572112,59029
2023/08/27,16632163,60051
2023/08/28,16693401,61238
2023/08/29,16750187,56786
2023/08/30,16807010,56823
2023/08/31,16863755,56745
2023/09/01,16921536,57781
2023/09/02,16979827,58291
2023/09/03,17038449,58622
2023/09/04,17077134,38685
2023/09/05,17135700,58566
2023/09/06,17198025,62325
2023/09/07,17259332,61307
2023/09/08,17320389,61057
2023/09/09,17379964,59575
2023/09/10,17442494,62530
2023/09/11,17504220,61726
2023/09/12,17564916,60696
2023/09/13,17614694,49778
2023/09/14,17671836,57142
2023/09/15,17710601,38765
2023/09/16,17760314,49713
2023/09/17,17810826,50512
2023/09/18,17862471,51645
2023/09/19,17884807,22336
2023/09/20,17899525,14718
2023/09/21,17913911,14386
2023/09/22,17927979,14068
2023/09/23,17941396,13417
2023/09/24,17954262,12866
2023/09/25,17967915,13653
2023/09/26,17982444,14529
2023/09/27,17996985,14541
2023/09/28,18013517,16532
2023/09/29,18029062,15545
2023/09/30,18044524,15462
2023/10/01,18059696,15172
2023/10/02,18075507,15811
2023/10/03,18091546,16039
2023/10/04,18107986,16440
2023/10/05,18124582,16596
2023/10/06,18139819,15237
2023/10/07,18154122,14303
2023/10/08,18167855,13733
2023/10/09,18182395,14540
2023/10/10,18197587,15192
2023/10/11,18212687,15100
2023/10/12,18228208,15521
2023/10/13,18243490,15282
2023/10/14,18258035,14545
2023/10/15,18272207,14172
2023/10/16,18286662,14455
2023/10/17,18301925,15263
2023/10/18,18313520,11595
2023/10/19,18329811,16291
2023/10/20,18346538,16727
2023/10/21,18362423,15885
2023/10/22,18377837,15414
2023/10/23,18393573,15736
2023/10/24,18410349,16776
2023/10/25,18427016,16667
2023/10/26,18443563,16547
2023/10/27,18460314,16751
2023/10/28,18476139,15825
2023/10/29,18490689,14550
2023/10/30,18502861,12172
2023/10/31,18514657,11796
2023/11/01,18529942,15285
2023/11/02,18544949,15007
2023/11/03,18560262,15313
2023/11/04,18575668,15406
2023/11/05,18588214,12546
2023/11/06,18603129,14915
2023/11/07,18619094,15965
2023/11/08,18635263,16169
2023/11/09,18651424,16161
2023/11/10,18667670,16246
2023/11/11,18683532,15862
2023/11/12,18697701,14169
2023/11/13,18712565,14864
2023/11/14,18728570,16005
2023/11/15,18744729,16159
2023/11/16,18761089,16360
2023/11/17,18777355,16266
2023/11/18,18793690,16335
2023/11/19,18809065,15375
2023/11/20,18824469,15404
2023/11/21,18841129,16660
2023/11/22,18857386,16257
2023/11/23,18873446,16060
2023/11/24,18889529,16083
2023/11/25,18905098,15569
2023/11/26,18919798,14700
2023/11/27,18934689,14891
2023/11/28,18950942,16253
2023/11/29,18967172,16230
2023/11/30,18983810,16638
2023/12/01,19001760,17950
2023/12/02,19019727,17967
2023/12/03,19037027,17300
2023/12/04,19054483,17456
2023/12/05,19072856,18373
2023/12/06,19091395,18539
2023/12/07,19109766,18371
2023/12/08,19128217,18451
2023/12/09,19145828,17611
2023/12/10,19163105,17277
2023/12/11,19180247,17142
2023/12/12,19194629,14382
2023/12/13,19203614,8985
2023/12/14,19212380,8766
2023/12/15,19220384,8004
2023/12/16,19222642,2258
2023/12/17,19224111,1469
2023/12/18,19225652,1541
2023/12/19,19228583,2931
2023/12/20,19231850,3267
2023/12/21,19234688,2838
2023/12/22,19237029,2341
2023/12/23,19239048,2019
2023/12/24,19240473,1425
2023/12/25,19241802,1329
2023/12/26,19243499,1697
2023/12/27,19245384,1885
2023/12/28,19247247,1863
2023/12/29,19248837,1590
2023/12/30,19250220,1383
2023/12/31,19251312,1092
2024/01/01,19252521,1209
2024/01/02,19253905,1384
2024/01/03,19255961,2056
2024/01/04,19257887,1926
2024/01/05,19260083,2196
2024/01/06,19262107,2024
2024/01/07,19263340,1233
2024/01/08,19264828,1488
2024/01/09,19267042,2214
2024/01/10,19269450,2408
2024/01/11,19271600,2150
2024/01/12,19273714,2114
2024/01/13,19275828,2114
2024/01/14,19277049,1221
2024/01/15,19278353,1304
2024/01/16,19280598,2245
2024/01/17,19283414,2816
2024/01/18,19287112,3698
2024/01/19,19290412,3300
2024/01/20,19292855,2443
2024/01/21,19294588,1733
2024/01/22,19296058,1470
2024/01/23,19298785,2727
2024/01/24,19301077,2292
2024/01/25,19303772,2695
2024/01/26,19306655,2883
2024/01/27,19308942,2287
2024/01/28,19310446,1504
2024/01/29,19312095,1649
2024/01/30,19315235,3140
2024/01/31,19317643,2408
2024/02/01,19320189,2546
2024/02/02,19322857,2668
2024/02/03,19325240,2383
2024/02/04,19327132,1892
2024/02/05,19329123,1991
2024/02/06,19331897,2774
2024/02/07,19334974,3077
2024/02/08,19337776,2802
2024/02/09,19340397,2621
2024/02/10,19342362,1965
2024/02/11,19343824,1462
2024/02/12,19345300,1476
2024/02/13,19347959,2659
2024/02/14,19350759,2800
2024/02/15,19353217,2458
2024/02/16,19356439,3222
2024/02/17,19358730,2291
2024/02/18,19360333,1603
2024/02/19,19362031,1698
2024/02/20,19364878,2847
2024/02/21,19367427,2549
2024/02/22,19369783,2356
2024/02/23,19372606,2823
2024/02/24,19374991,2385
2024/02/25,19376743,1752
2024/02/26,19378545,1802
2024/02/27,19381525,2980
2024/02/28,19384624,3099
2024/02/29,19387500,2876
2024/03/01,19390749,3249
2024/03/02,19393357,2608
2024/03/03,19395297,1940
2024/03/04,19397211,1914
2024/03/05,19400343,3132
2024/03/06,19403484,3141
2024/03/07,19406781,3297
2024/03/08,19410106,3325
2024/03/09,19413043,2937
2024/03/10,19415079,2036
2024/03/11,19417124,2045
2024/03/12,19420457,3333
2024/03/13,19424179,3722
2024/03/14,19427710,3531
2024/03/15,19431191,3481
2024/03/16,19434060,2869
2024/03/17,19435973,1913
2024/03/18,19438042,2069
2024/03/19,19441271,3229
2024/03/20,19445306,4035
2024/03/21,19449076,3770
2024/03/22,19452406,3330
2024/03/23,19455885,3479
2024/03/24,19458097,2212
2024/03/25,19460384,2287
2024/03/26,19463710,3326
2024/03/27,19467042,3332
2024/03/28,19470283,3241
2024/03/29,19473428,3145
2024/03/30,19475746,2318
2024/03/31,19477828,2082
2024/04/01,19480043,2215
2024/04/02,19483861,3818
2024/04/03,19487797,3936
2024/04/04,19492075,4278
2024/04/05,19496136,4061
2024/04/06,19499028,2892
2024/04/07,19501150,2122
2024/04/08,19503686,2536
2024/04/09,19507742,4056
2024/04/10,19512152,4410
2024/04/11,19516649,4497
2024/04/12,19520151,3502
2024/04/13,19523757,3606
2024/04/14,19526179,2422
2024/04/15,19528453,2274
2024/04/16,19532271,3818
2024/04/17,19536242,3971
2024/04/18,19540185,3943
2024/04/19,19544186,4001
2024/04/20,19548862,4676
2024/04/21,19552640,3778
2024/04/22,19556157,3517
2024/04/23,19560513,4356
2024/04/24,19564482,3969
2024/04/25,19568571,4089
2024/04/26,19572801,4230
2024/04/27,19576225,3424
2024/04/28,19578967,2742
2024/04/29,19582249,3282
2024/04/30,19586724,4475
2024/05/01,19590460,3736
2024/05/02,19593834,3374
2024/05/03,19597451,3617
2024/05/04,19600828,3377
2024/05/05,19603337,2509
2024/05/06,19606365,3028
2024/05/07,19610675,4310
2024/05/08,19615874,5199
2024/05/09,19620016,4142
2024/05/10,19623749,3733
2024/05/11,19627220,3471
2024/05/12,19630050,2830
2024/05/13,19633114,3064
2024/05/14,19637494,4380
2024/05/15,19642210,4716
2024/05/16,19646175,3965
2024/05/17,19650246,4071
2024/05/18,19653582,3336
2024/05/19,19656071,2489
2024/05/20,19658876,2805
2024/05/21,19662948,4072
2024/05/22,19667503,4555
2024/05/23,19671971,4468
2024/05/24,19676010,4039
2024/05/25,19679790,3780
2024/05/26,19682272,2482
2024/05/27,19685074,2802
2024/05/28,19694687,9613
2024/05/29,19705216,10529
2024/05/30,19709887,4671
2024/05/31,19713757,3870
2024/06/01,19717253,3496
2024/06/02,19719764,2511
2024/06/03,19723334,3570
2024/06/04,19728450,5116
2024/06/05,19733846,5396
2024/06/06,19739137,5291
2024/06/07,19745178,6041
2024/06/08,19753823,8645
2024/06/09,19763136,9313
2024/06/10,19772759,9623
2024/06/11,19780007,7248
2024/06/12,19787081,7074
2024/06/13,19793881,6800
2024/06/14,19800340,6459
2024/06/15,19806313,5973
2024/06/16,19811040,4727
2024/06/17,19816530,5490
2024/06/18,19823210,6680
2024/06/19,19830468,7258
2024/06/20,19840116,9648
2024/06/21,19846672,6556
2024/06/22,19853007,6335
2024/06/23,19858165,5158
2024/06/24,19863247,5082
2024/06/25,19870142,6895
2024/06/26,19878102,7960
2024/06/27,19885822,7720
2024/06/28,19898247,12425
2024/06/29,19904343,6096
2024/06/30,19909822,5479
2024/07/01,19915854,6032
2024/07/02,19962784,46930
2024/07/03,20246320,283536
2024/07/04,20521272,274952
2024/07/05,20805380,284108
2024/07/06,21090665,285285
2024/07/07,21371866,281201
2024/07/08,21651649,279783
2024/07/09,21932283,280634
2024/07/10,22213195,280912
2024/07/11,22497723,284528
2024/07/12,22778608,280885
2024/07/13,23050153,271545
2024/07/14,23326763,276610
2024/07/15,23605026,278263
2024/07/16,23881478,276452
2024/07/17,24163835,282357
2024/07/18,24450015,286180
2024/07/19,24725133,275118
2024/07/20,25007682,282549
2024/07/21,25284563,276881
2024/07/22,25562654,278091
2024/07/23,25833876,271222
2024/07/24,26103169,269293
2024/07/25,26377756,274587
2024/07/26,26636978,259222
2024/07/27,26908913,271935
2024/07/28,27184956,276043
2024/07/29,27461837,276881
2024/07/30,27585911,124074
2024/07/31,27589939,4028
2024/08/01,27593652,3713
2024/08/02,27598371,4719
2024/08/03,27602272,3901
2024/08/04,27604966,2694
2024/08/05,27607812,2846
2024/08/06,27612752,4940
2024/08/07,27617586,4834
2024/08/08,27622366,4780
2024/08/09,27626696,4330
2024/08/10,27630433,3737
2024/08/11,27633179,2746
2024/08/12,27636094,2915
2024/08/13,27643214,7120
2024/08/14,27653401,10187
2024/08/15,27663168,9767
2024/08/16,27672526,9358
2024/08/17,27681631,9105
2024/08/18,27690099,8468
2024/08/19,27698594,8495
2024/08/20,27707319,8725
2024/08/21,27716142,8823
2024/08/22,27726445,10303
2024/08/23,27735492,9047
2024/08/24,27744065,8573
2024/08/25,27751775,7710
2024/08/26,27759742,7967
2024/08/27,27769754,10012
2024/08/28,27779090,9336
2024/08/29,27788409,9319
2024/08/30,27797775,9366
2024/08/31,27806717,8942
2024/09/01,27814220,7503
2024/09/02,27822128,7908
2024/09/03,27830817,8689
2024/09/04,27838964,8147
2024/09/05,27846363,7399
2024/09/06,27853708,7345
2024/09/07,27860648,6940
2024/09/08,27867224,6576
2024/09/09,27873835,6611
2024/09/10,27881026,7191
2024/09/11,27888193,7167
2024/09/12,27895755,7562
2024/09/13,27902910,7155
2024/09/14,27909371,6461
2024/09/15,27914880,5509
2024/09/16,27921375,6495
2024/09/17,27928536,7161
2024/09/18,27935760,7224
2024/09/19,27942840,7080
2024/09/20,27949910,7070
2024/09/21,27956707,6797
2024/09/22,27963053,6346
2024/09/23,27969645,6592
2024/09/24,27976821,7176
2024/09/25,27983944,7123
2024/09/26,27991326,7382
2024/09/27,27998763,7437
2024/09/28,28005951,7188
2024/09/29,28012326,6375
2024/09/30,28018729,6403
2024/10/01,28025855,7126
2024/10/02,28033142,7287
2024/10/03,28040162,7020
2024/10/04,28046812,6650
2024/10/05,28053633,6821
2024/10/06,28060148,6515
2024/10/07,28066748,6600
2024/10/08,28074145,7397
2024/10/09,28081107,6962
2024/10/10,28088273,7166
2024/10/11,28095522,7249
2024/10/12,28102550,7028
2024/10/13,28109028,6478
2024/10/14,28115552,6524
2024/10/15,28122860,7308
2024/10/16,28130098,7238
2024/10/17,28137395,7297
2024/10/18,28144584,7189
2024/10/19,28151666,7082
2024/10/20,28157980,6314
2024/10/21,28164153,6173
2024/10/22,28171833,7680
2024/10/23,28179589,7756
2024/10/24,28187045,7456
2024/10/25,28194578,7533
2024/10/26,28201630,7052
2024/10/27,28207974,6344
2024/10/28,28214308,6334
2024/10/29,28221615,7307
2024/10/31,28236699,15084
2024/11/01,28243845,7146
2024/11/02,28250400,6555
2024/11/03,28256738,6338
2024/11/04,28263197,6459
2024/11/05,28270392,7195
2024/11/06,28277747,7355
2024/11/07,28284970,7223
2024/11/08,28292278,7308
2024/11/09,28299209,6931
2024/11/10,28305640,6431
2024/11/11,28312127,6487
2024/11/12,28319260,7133
2024/11/13,28326689,7429
2024/11/14,28334070,7381
2024/11/15,28341575,7505
2024/11/16,28348520,6945
2024/11/17,28354990,6470
2024/11/18,28361538,6548
2024/11/19,28368725,7187
2024/11/20,28376143,7418
2024/11/21,28383421,7278
2024/11/22,28390711,7290
2024/11/23,28397870,7159
2024/11/24,28404336,6466
2024/11/25,28411116,6780
2024/11/26,28418678,7562
2024/11/27,28428766,10088
2024/11/28,28435959,7193
2024/11/29,28442722,6763
2024/11/30,28448908,6186
2024/12/01,28454865,5957
2024/12/02,28461402,6537
2024/12/03,28468819,7417
2024/12/04,28476361,7542
2024/12/05,28483949,7588
2024/12/06,28491604,7655
2024/12/07,28498923,7319
2024/12/08,28505475,6552
2024/12/09,28512261,6786
2024/12/10,28519908,7647
2024/12/11,28527337,7429
2024/12/12,28534609,7272
2024/12/13,28541831,7222
2024/12/14,28548977,7146
2024/12/15,28555598,6621
2024/12/16,28562286,6688
2024/12/17,28570118,7832
2024/12/18,28577958,7840
2024/12/19,28585494,7536
2024/12/20,28592635,7141
2024/12/21,28594513,1878
2024/12/22,28595906,1393
2024/12/23,28597317,1411
2024/12/24,28599233,1916
2024/12/25,28600877,1644
2024/12/26,28602252,1375
2024/12/27,28603801,1549
2024/12/28,28605362,1561
2024/12/29,28606573,1211
2024/12/30,28607861,1288
2024/12/31,28609640,1779
2025/01/01,28611136,1496
2025/01/02,28612478,1342
2025/01/03,28614253,1775
2025/01/04,28615794,1541
2025/01/05,28616828,1034
2025/01/06,28618022,1194
2025/01/07,28619931,1909
2025/01/08,28621953,2022
2025/01/09,28623972,2019
2025/01/10,28625983,2011
2025/01/11,28627961,1978
2025/01/12,28629351,1390
2025/01/13,28630868,1517
2025/01/14,28633374,2506
2025/01/15,28635689,2315
2025/01/16,28638125,2436
2025/01/17,28640676,2551
2025/01/18,28643105,2429
2025/01/19,28644716,1611
2025/01/20,28646465,1749
2025/01/21,28648900,2435
2025/01/22,28651432,2532
2025/01/23,28654086,2654
2025/01/24,28657151,3065
2025/01/25,28659439,2288
2025/01/26,28661080,1641
2025/01/27,28662990,1910
2025/01/28,28665753,2763
2025/01/29,28668508,2755
2025/01/30,28671380,2872
2025/01/31,28673934,2554
2025/02/01,28676167,2233
2025/02/02,28677848,1681
2025/02/03,28679757,1909
2025/02/04,28682674,2917
2025/02/05,28685500,2826
2025/02/06,28688508,3008
2025/02/07,28692308,3800
2025/02/08,28695786,3478
2025/02/09,28698841,3055
2025/02/10,28701714,2873
2025/02/11,28705044,3330
2025/02/12,28707935,2891
2025/02/13,28711654,3719
2025/02/14,28714585,2931
2025/02/15,28717310,2725
2025/02/16,28719822,2512
2025/02/17,28722565,2743
2025/02/18,28727146,4581
2025/02/19,28731738,4592
2025/02/20,28735924,4186
2025/02/21,28742886,6962
2025/02/22,28744224,1338
2025/02/23,28745806,1582
2025/02/24,28747449,1643
2025/02/25,28750039,2590
2025/02/26,28752877,2838
2025/02/27,28755425,2548
2025/02/28,28757943,2518
2025/03/01,28760080,2137
2025/03/02,28761604,1524
2025/03/03,28763219,1615
2025/03/04,28775649,12430
2025/03/05,28790932,15283
2025/03/06,28805007,14075
2025/03/07,28818929,13922
2025/03/08,28832196,13267
2025/03/09,28844871,12675
2025/03/10,28857609,12738
2025/03/11,28876058,18449
2025/03/12,28890381,14323
2025/03/13,28904402,14021
2025/03/14,28923985,19583
2025/03/15,28938758,14773
2025/03/16,28952185,13427
2025/03/17,28965771,13586
2025/03/18,28972756,6985
2025/03/19,28975773,3017
2025/03/20,28978671,2898
2025/03/21,28982096,3425
2025/03/22,28985845,3749
2025/03/23,28988275,2430
2025/03/24,28990691,2416
2025/03/25,28994208,3517
2025/03/26,28997958,3750
2025/03/27,29001090,3132
2025/03/28,29004457,3367
2025/03/29,29007220,2763
2025/03/30,29009387,2167
2025/03/31,29011715,2328
2025/04/01,29015083,3368
2025/04/02,29018257,3174
2025/04/03,29021111,2854
2025/04/04,29024079,2968
2025/04/05,29026750,2671
2025/04/06,29029566,2816
2025/04/07,29032260,2694
2025/04/08,29035895,3635
2025/04/09,29039208,3313
2025/04/10,29042246,3038
2025/04/11,29045754,3508
2025/04/12,29048898,3144
2025/04/13,29051359,2461
2025/04/14,29053939,2580
2025/04/15,29057438,3499
2025/04/16,29061151,3713
2025/04/17,29064533,3382
2025/04/18,29067515,2982
2025/04/19,29069920,2405
2025/04/20,29072065,2145
2025/04/21,29074664,2599
2025/04/22,29077588,2924
2025/04/23,29080950,3362
2025/04/24,29084327,3377
2025/04/25,29087697,3370
2025/04/26,29090522,2825
2025/04/27,29092751,2229
2025/04/28,29095078,2327
2025/04/29,29098389,3311
2025/04/30,29101325,2936
2025/05/01,29104365,3040
2025/05/02,29107064,2699
2025/05/03,29109778,2714
2025/05/04,29112077,2299
2025/05/05,29114475,2398
2025/05/06,29127552,13077
2025/05/07,29143445,15893
2025/05/08,29158058,14613
2025/05/09,29176619,18561
2025/05/10,29190825,14206
2025/05/11,29204239,13414
2025/05/12,29217739,13500
2025/05/13,29224858,7119
2025/05/14,29228049,3191
2025/05/15,29231390,3341
2025/05/16,29234769,3379
2025/05/17,29237432,2663
2025/05/18,29239506,2074
2025/05/19,29241909,2403
2025/05/20,29244989,3080
2025/05/21,29248287,3298
2025/05/22,29251673,3386
2025/05/23,29255195,3522
2025/05/24,29258424,3229
2025/05/25,29260948,2524
2025/05/26,29263659,2711
2025/05/27,29266812,3153
2025/05/28,29270367,3555
2025/05/29,29273658,3291
2025/05/30,29277144,3486
2025/05/31,29280743,3599
2025/06/01,29284016,3273
2025/06/02,29287492,3476
2025/06/03,29291996,4504
